巴鈺_zh.wikipedia.org_all-access_spider,[0.0-53.0],[0.0-17.0],[2.0-40.0],[2.0-36.0],[2.0-24.0],[1.0-9.0],[2.0-19.0],[5.0-82.0],[6.0-31.0],[1.0-27.0],[0.0-28.0],[0.0-22.0],[3.0-48.0],[8.0-24.0],[1.0-24.0],[0.0-24.0],[1.0-27.0],[1.0-12.0],[4.0-26.0],[1.0-83.0],[4.0-18.0],[1.0-19.0],[6.0-21.0],[3.0-11.0],[2.0-25.0],[1.0-28.0],[1.0-10.0],[1.0-11.0],[2.0-14.0],[1.0-13.0],[1.0-8.0],[1.0-14.0],[1.0-14.0],[3.0-11.0],[0.0-10.0],[0.0-8.0],[2.0-7.0],[2.0-10.0],[0.0-21.0],[2.0-30.0],[0.0-10.0],[2.0-25.0],[1.0-14.0],[2.0-12.0],[2.0-9.0],[2.0-7.0],[1.0-7.0],[1.0-10.0],[1.0-12.0],[1.0-9.0],[0.0-8.0],[1.0-6.0],[1.0-5.0],[0.0-6.0],[1.0-12.0],[0.0-8.0],[1.0-11.0],[1.0-17.0],[2.0-8.0],[1.0-6.0],[0.0-10.0],[1.0-7.0],[2.0-7.0],[2.0-8.0],[3.0-12.0],[0.0-8.0],[2.0-10.0],[2.0-10.0],[0.0-8.0],[2.0-9.0],[1.0-10.0],[2.0-11.0],[0.0-7.0],[1.0-14.0],[1.0-7.0],[1.0-8.0],[2.0-6.0],[0.0-10.0],[2.0-14.0],[2.0-17.0],[1.0-12.0],[1.0-14.0],[1.0-9.0],[2.0-14.0],[4.0-7.0],[1.0-13.0],[3.0-10.0],[3.0-9.0],[3.0-15.0],[2.0-10.0],[2.0-10.0],[0.0-8.0],[1.0-12.0],[1.0-12.0],[0.0-12.0],[2.0-11.0],[0.0-10.0],[2.0-12.0],[1.0-9.0],bbaaaa,Group 64
中華民國陸軍軍官學校_zh.wikipedia.org_all-access_spider,[0.0-49.0],[2.0-35.0],[3.0-53.0],[4.0-52.0],[9.0-26.0],[3.0-95.0],[5.0-30.0],[8.0-19.0],[8.0-51.0],[6.0-51.0],[2.0-19.0],[2.0-16.0],[3.0-27.0],[4.0-19.0],[3.0-91.0],[6.0-20.0],[3.0-28.0],[3.0-93.0],[6.0-35.0],[5.0-47.0],[2.0-13.0],[5.0-19.0],[9.0-25.0],[3.0-11.0],[4.0-22.0],[4.0-11.0],[1.0-16.0],[1.0-19.0],[4.0-25.0],[2.0-11.0],[2.0-18.0],[3.0-15.0],[1.0-10.0],[1.0-20.0],[2.0-12.0],[3.0-36.0],[3.0-47.0],[2.0-11.0],[4.0-13.0],[5.0-43.0],[3.0-26.0],[2.0-23.0],[2.0-16.0],[3.0-39.0],[4.0-15.0],[2.0-83.0],[1.0-54.0],[6.0-107.0],[4.0-45.0],[1.0-13.0],[1.0-18.0],[1.0-19.0],[2.0-23.0],[0.0-16.0],[3.0-15.0],[2.0-16.0],[3.0-11.0],[1.0-13.0],[2.0-24.0],[3.0-20.0],[1.0-19.0],[2.0-13.0],[0.0-14.0],[5.0-43.0],[1.0-62.0],[4.0-26.0],[2.0-25.0],[0.0-22.0],[2.0-15.0],[3.0-16.0],[2.0-15.0],[4.0-13.0],[3.0-15.0],[3.0-18.0],[1.0-12.0],[5.0-12.0],[3.0-10.0],[4.0-14.0],[3.0-13.0],[4.0-23.0],[1.0-14.0],[3.0-14.0],[5.0-14.0],[4.0-18.0],[3.0-22.0],[5.0-18.0],[5.0-25.0],[2.0-27.0],[4.0-25.0],[0.0-20.0],[2.0-18.0],[3.0-18.0],[2.0-17.0],[7.0-81.0],[4.0-33.0],[5.0-32.0],[2.0-16.0],[2.0-21.0],[1.0-18.0],babaab,Group 65
偽戀_zh.wikipedia.org_all-access_spider,[0.0-49.0],[2.0-35.0],[3.0-53.0],[4.0-52.0],[9.0-26.0],[3.0-95.0],[5.0-30.0],[8.0-19.0],[8.0-51.0],[6.0-51.0],[2.0-19.0],[2.0-16.0],[3.0-27.0],[4.0-19.0],[3.0-91.0],[6.0-20.0],[3.0-28.0],[3.0-93.0],[6.0-35.0],[5.0-47.0],[2.0-13.0],[5.0-19.0],[9.0-25.0],[3.0-11.0],[4.0-22.0],[4.0-11.0],[1.0-16.0],[1.0-19.0],[4.0-25.0],[2.0-11.0],[2.0-18.0],[3.0-15.0],[1.0-10.0],[1.0-20.0],[2.0-12.0],[3.0-36.0],[3.0-47.0],[2.0-11.0],[4.0-13.0],[5.0-43.0],[3.0-26.0],[2.0-23.0],[2.0-16.0],[3.0-39.0],[4.0-15.0],[2.0-83.0],[1.0-54.0],[6.0-107.0],[4.0-45.0],[1.0-13.0],[1.0-18.0],[1.0-19.0],[2.0-23.0],[0.0-16.0],[3.0-15.0],[2.0-16.0],[3.0-11.0],[1.0-13.0],[2.0-24.0],[3.0-20.0],[1.0-19.0],[2.0-13.0],[0.0-14.0],[5.0-43.0],[1.0-62.0],[4.0-26.0],[2.0-25.0],[0.0-22.0],[2.0-15.0],[3.0-16.0],[2.0-15.0],[4.0-13.0],[3.0-15.0],[3.0-18.0],[1.0-12.0],[5.0-12.0],[3.0-10.0],[4.0-14.0],[3.0-13.0],[4.0-23.0],[1.0-14.0],[3.0-14.0],[5.0-14.0],[4.0-18.0],[3.0-22.0],[5.0-18.0],[5.0-25.0],[2.0-27.0],[4.0-25.0],[0.0-20.0],[2.0-18.0],[3.0-18.0],[2.0-17.0],[7.0-81.0],[4.0-33.0],[5.0-32.0],[2.0-16.0],[2.0-21.0],[1.0-18.0],babaab,Group 65
沱江級巡邏艦_zh.wikipedia.org_all-access_spider,[0.0-49.0],[2.0-35.0],[3.0-53.0],[4.0-52.0],[9.0-26.0],[3.0-95.0],[5.0-30.0],[8.0-19.0],[8.0-51.0],[6.0-51.0],[2.0-19.0],[2.0-16.0],[3.0-27.0],[4.0-19.0],[3.0-91.0],[6.0-20.0],[3.0-28.0],[3.0-93.0],[6.0-35.0],[5.0-47.0],[2.0-13.0],[5.0-19.0],[9.0-25.0],[3.0-11.0],[4.0-22.0],[4.0-11.0],[1.0-16.0],[1.0-19.0],[4.0-25.0],[2.0-11.0],[2.0-18.0],[3.0-15.0],[1.0-10.0],[1.0-20.0],[2.0-12.0],[3.0-36.0],[3.0-47.0],[2.0-11.0],[4.0-13.0],[5.0-43.0],[3.0-26.0],[2.0-23.0],[2.0-16.0],[3.0-39.0],[4.0-15.0],[2.0-83.0],[1.0-54.0],[6.0-107.0],[4.0-45.0],[1.0-13.0],[1.0-18.0],[1.0-19.0],[2.0-23.0],[0.0-16.0],[3.0-15.0],[2.0-16.0],[3.0-11.0],[1.0-13.0],[2.0-24.0],[3.0-20.0],[1.0-19.0],[2.0-13.0],[0.0-14.0],[5.0-43.0],[1.0-62.0],[4.0-26.0],[2.0-25.0],[0.0-22.0],[2.0-15.0],[3.0-16.0],[2.0-15.0],[4.0-13.0],[3.0-15.0],[3.0-18.0],[1.0-12.0],[5.0-12.0],[3.0-10.0],[4.0-14.0],[3.0-13.0],[4.0-23.0],[1.0-14.0],[3.0-14.0],[5.0-14.0],[4.0-18.0],[3.0-22.0],[5.0-18.0],[5.0-25.0],[2.0-27.0],[4.0-25.0],[0.0-20.0],[2.0-18.0],[3.0-18.0],[2.0-17.0],[7.0-81.0],[4.0-33.0],[5.0-32.0],[2.0-16.0],[2.0-21.0],[1.0-18.0],babaab,Group 65
奥林匹克运动会_zh.wikipedia.org_all-access_spider,[0.0-49.0],[2.0-35.0],[3.0-53.0],[4.0-52.0],[9.0-26.0],[3.0-95.0],[5.0-30.0],[8.0-19.0],[8.0-51.0],[6.0-51.0],[2.0-19.0],[2.0-16.0],[3.0-27.0],[4.0-19.0],[3.0-91.0],[6.0-20.0],[3.0-28.0],[3.0-93.0],[6.0-35.0],[5.0-47.0],[2.0-13.0],[5.0-19.0],[9.0-25.0],[3.0-11.0],[4.0-22.0],[4.0-11.0],[1.0-16.0],[1.0-19.0],[4.0-25.0],[2.0-11.0],[2.0-18.0],[3.0-15.0],[1.0-10.0],[1.0-20.0],[2.0-12.0],[3.0-36.0],[3.0-47.0],[2.0-11.0],[4.0-13.0],[5.0-43.0],[3.0-26.0],[2.0-23.0],[2.0-16.0],[3.0-39.0],[4.0-15.0],[2.0-83.0],[1.0-54.0],[6.0-107.0],[4.0-45.0],[1.0-13.0],[1.0-18.0],[1.0-19.0],[2.0-23.0],[0.0-16.0],[3.0-15.0],[2.0-16.0],[3.0-11.0],[1.0-13.0],[2.0-24.0],[3.0-20.0],[1.0-19.0],[2.0-13.0],[0.0-14.0],[5.0-43.0],[1.0-62.0],[4.0-26.0],[2.0-25.0],[0.0-22.0],[2.0-15.0],[3.0-16.0],[2.0-15.0],[4.0-13.0],[3.0-15.0],[3.0-18.0],[1.0-12.0],[5.0-12.0],[3.0-10.0],[4.0-14.0],[3.0-13.0],[4.0-23.0],[1.0-14.0],[3.0-14.0],[5.0-14.0],[4.0-18.0],[3.0-22.0],[5.0-18.0],[5.0-25.0],[2.0-27.0],[4.0-25.0],[0.0-20.0],[2.0-18.0],[3.0-18.0],[2.0-17.0],[7.0-81.0],[4.0-33.0],[5.0-32.0],[2.0-16.0],[2.0-21.0],[1.0-18.0],babaab,Group 65
帝王之女守百香_zh.wikipedia.org_all-access_spider,[0.0-49.0],[2.0-35.0],[3.0-53.0],[4.0-52.0],[9.0-26.0],[3.0-95.0],[5.0-30.0],[8.0-19.0],[8.0-51.0],[6.0-51.0],[2.0-19.0],[2.0-16.0],[3.0-27.0],[4.0-19.0],[3.0-91.0],[6.0-20.0],[3.0-28.0],[3.0-93.0],[6.0-35.0],[5.0-47.0],[2.0-13.0],[5.0-19.0],[9.0-25.0],[3.0-11.0],[4.0-22.0],[4.0-11.0],[1.0-16.0],[1.0-19.0],[4.0-25.0],[2.0-11.0],[2.0-18.0],[3.0-15.0],[1.0-10.0],[1.0-20.0],[2.0-12.0],[3.0-36.0],[3.0-47.0],[2.0-11.0],[4.0-13.0],[5.0-43.0],[3.0-26.0],[2.0-23.0],[2.0-16.0],[3.0-39.0],[4.0-15.0],[2.0-83.0],[1.0-54.0],[6.0-107.0],[4.0-45.0],[1.0-13.0],[1.0-18.0],[1.0-19.0],[2.0-23.0],[0.0-16.0],[3.0-15.0],[2.0-16.0],[3.0-11.0],[1.0-13.0],[2.0-24.0],[3.0-20.0],[1.0-19.0],[2.0-13.0],[0.0-14.0],[5.0-43.0],[1.0-62.0],[4.0-26.0],[2.0-25.0],[0.0-22.0],[2.0-15.0],[3.0-16.0],[2.0-15.0],[4.0-13.0],[3.0-15.0],[3.0-18.0],[1.0-12.0],[5.0-12.0],[3.0-10.0],[4.0-14.0],[3.0-13.0],[4.0-23.0],[1.0-14.0],[3.0-14.0],[5.0-14.0],[4.0-18.0],[3.0-22.0],[5.0-18.0],[5.0-25.0],[2.0-27.0],[4.0-25.0],[0.0-20.0],[2.0-18.0],[3.0-18.0],[2.0-17.0],[7.0-81.0],[4.0-33.0],[5.0-32.0],[2.0-16.0],[2.0-21.0],[1.0-18.0],bbaaaa,Group 65
梁朝偉_zh.wikipedia.org_all-access_spider,[0.0-49.0],[2.0-35.0],[3.0-53.0],[4.0-52.0],[9.0-26.0],[3.0-95.0],[5.0-30.0],[8.0-19.0],[8.0-51.0],[6.0-51.0],[2.0-19.0],[2.0-16.0],[3.0-27.0],[4.0-19.0],[3.0-91.0],[6.0-20.0],[3.0-28.0],[3.0-93.0],[6.0-35.0],[5.0-47.0],[2.0-13.0],[5.0-19.0],[9.0-25.0],[3.0-11.0],[4.0-22.0],[4.0-11.0],[1.0-16.0],[1.0-19.0],[4.0-25.0],[2.0-11.0],[2.0-18.0],[3.0-15.0],[1.0-10.0],[1.0-20.0],[2.0-12.0],[3.0-36.0],[3.0-47.0],[2.0-11.0],[4.0-13.0],[5.0-43.0],[3.0-26.0],[2.0-23.0],[2.0-16.0],[3.0-39.0],[4.0-15.0],[2.0-83.0],[1.0-54.0],[6.0-107.0],[4.0-45.0],[1.0-13.0],[1.0-18.0],[1.0-19.0],[2.0-23.0],[0.0-16.0],[3.0-15.0],[2.0-16.0],[3.0-11.0],[1.0-13.0],[2.0-24.0],[3.0-20.0],[1.0-19.0],[2.0-13.0],[0.0-14.0],[5.0-43.0],[1.0-62.0],[4.0-26.0],[2.0-25.0],[0.0-22.0],[2.0-15.0],[3.0-16.0],[2.0-15.0],[4.0-13.0],[3.0-15.0],[3.0-18.0],[1.0-12.0],[5.0-12.0],[3.0-10.0],[4.0-14.0],[3.0-13.0],[4.0-23.0],[1.0-14.0],[3.0-14.0],[5.0-14.0],[4.0-18.0],[3.0-22.0],[5.0-18.0],[5.0-25.0],[2.0-27.0],[4.0-25.0],[0.0-20.0],[2.0-18.0],[3.0-18.0],[2.0-17.0],[7.0-81.0],[4.0-33.0],[5.0-32.0],[2.0-16.0],[2.0-21.0],[1.0-18.0],bbaaaa,Group 65
吳奇隆_zh.wikipedia.org_all-access_spider,[0.0-49.0],[2.0-35.0],[3.0-53.0],[4.0-52.0],[9.0-26.0],[3.0-95.0],[5.0-30.0],[8.0-19.0],[8.0-51.0],[6.0-51.0],[2.0-19.0],[2.0-16.0],[3.0-27.0],[4.0-19.0],[3.0-91.0],[6.0-20.0],[3.0-28.0],[3.0-93.0],[6.0-35.0],[5.0-47.0],[2.0-13.0],[5.0-19.0],[9.0-25.0],[3.0-11.0],[4.0-22.0],[4.0-11.0],[1.0-16.0],[1.0-19.0],[4.0-25.0],[2.0-11.0],[2.0-18.0],[3.0-15.0],[1.0-10.0],[1.0-20.0],[2.0-12.0],[3.0-36.0],[3.0-47.0],[2.0-11.0],[4.0-13.0],[5.0-43.0],[3.0-26.0],[2.0-23.0],[2.0-16.0],[3.0-39.0],[4.0-15.0],[2.0-83.0],[1.0-54.0],[6.0-107.0],[4.0-45.0],[1.0-13.0],[1.0-18.0],[1.0-19.0],[2.0-23.0],[0.0-16.0],[3.0-15.0],[2.0-16.0],[3.0-11.0],[1.0-13.0],[2.0-24.0],[3.0-20.0],[1.0-19.0],[2.0-13.0],[0.0-14.0],[5.0-43.0],[1.0-62.0],[4.0-26.0],[2.0-25.0],[0.0-22.0],[2.0-15.0],[3.0-16.0],[2.0-15.0],[4.0-13.0],[3.0-15.0],[3.0-18.0],[1.0-12.0],[5.0-12.0],[3.0-10.0],[4.0-14.0],[3.0-13.0],[4.0-23.0],[1.0-14.0],[3.0-14.0],[5.0-14.0],[4.0-18.0],[3.0-22.0],[5.0-18.0],[5.0-25.0],[2.0-27.0],[4.0-25.0],[0.0-20.0],[2.0-18.0],[3.0-18.0],[2.0-17.0],[7.0-81.0],[4.0-33.0],[5.0-32.0],[2.0-16.0],[2.0-21.0],[1.0-18.0],bbaaaa,Group 65
迷糊餐廳_zh.wikipedia.org_all-access_spider,[0.0-49.0],[2.0-35.0],[3.0-53.0],[4.0-52.0],[9.0-26.0],[3.0-95.0],[5.0-30.0],[8.0-19.0],[8.0-51.0],[6.0-51.0],[2.0-19.0],[2.0-16.0],[3.0-27.0],[4.0-19.0],[3.0-91.0],[6.0-20.0],[3.0-28.0],[3.0-93.0],[6.0-35.0],[5.0-47.0],[2.0-13.0],[5.0-19.0],[9.0-25.0],[3.0-11.0],[4.0-22.0],[4.0-11.0],[1.0-16.0],[1.0-19.0],[4.0-25.0],[2.0-11.0],[2.0-18.0],[3.0-15.0],[1.0-10.0],[1.0-20.0],[2.0-12.0],[3.0-36.0],[3.0-47.0],[2.0-11.0],[4.0-13.0],[5.0-43.0],[3.0-26.0],[2.0-23.0],[2.0-16.0],[3.0-39.0],[4.0-15.0],[2.0-83.0],[1.0-54.0],[6.0-107.0],[4.0-45.0],[1.0-13.0],[1.0-18.0],[1.0-19.0],[2.0-23.0],[0.0-16.0],[3.0-15.0],[2.0-16.0],[3.0-11.0],[1.0-13.0],[2.0-24.0],[3.0-20.0],[1.0-19.0],[2.0-13.0],[0.0-14.0],[5.0-43.0],[1.0-62.0],[4.0-26.0],[2.0-25.0],[0.0-22.0],[2.0-15.0],[3.0-16.0],[2.0-15.0],[4.0-13.0],[3.0-15.0],[3.0-18.0],[1.0-12.0],[5.0-12.0],[3.0-10.0],[4.0-14.0],[3.0-13.0],[4.0-23.0],[1.0-14.0],[3.0-14.0],[5.0-14.0],[4.0-18.0],[3.0-22.0],[5.0-18.0],[5.0-25.0],[2.0-27.0],[4.0-25.0],[0.0-20.0],[2.0-18.0],[3.0-18.0],[2.0-17.0],[7.0-81.0],[4.0-33.0],[5.0-32.0],[2.0-16.0],[2.0-21.0],[1.0-18.0],bbaaaa,Group 65
戚薇_zh.wikipedia.org_all-access_spider,[0.0-16.0],[1.0-15.0],[2.0-20.0],[0.0-25.0],[1.0-31.0],[1.0-53.0],[0.0-16.0],[1.0-36.0],[2.0-45.0],[1.0-56.0],[0.0-37.0],[2.0-22.0],[3.0-27.0],[5.0-23.0],[1.0-41.0],[0.0-25.0],[1.0-23.0],[1.0-22.0],[0.0-14.0],[0.0-18.0],[1.0-35.0],[2.0-15.0],[4.0-17.0],[2.0-9.0],[3.0-10.0],[1.0-15.0],[0.0-14.0],[1.0-12.0],[6.0-21.0],[0.0-9.0],[0.0-8.0],[1.0-6.0],[2.0-8.0],[1.0-11.0],[0.0-9.0],[1.0-6.0],[1.0-10.0],[0.0-11.0],[0.0-14.0],[1.0-12.0],[0.0-8.0],[2.0-13.0],[0.0-12.0],[0.0-15.0],[1.0-12.0],[0.0-8.0],[0.0-16.0],[1.0-10.0],[1.0-12.0],[1.0-8.0],[0.0-9.0],[3.0-8.0],[1.0-12.0],[0.0-19.0],[0.0-23.0],[1.0-7.0],[0.0-10.0],[0.0-8.0],[3.0-13.0],[1.0-8.0],[1.0-23.0],[1.0-10.0],[0.0-9.0],[1.0-10.0],[2.0-15.0],[1.0-13.0],[2.0-15.0],[0.0-10.0],[2.0-12.0],[0.0-12.0],[1.0-10.0],[0.0-7.0],[0.0-9.0],[0.0-15.0],[0.0-10.0],[1.0-9.0],[1.0-25.0],[1.0-12.0],[2.0-14.0],[3.0-10.0],[1.0-11.0],[1.0-12.0],[4.0-15.0],[4.0-12.0],[2.0-25.0],[2.0-11.0],[3.0-14.0],[0.0-15.0],[2.0-12.0],[0.0-12.0],[2.0-19.0],[0.0-11.0],[0.0-7.0],[3.0-12.0],[0.0-14.0],[0.0-22.0],[1.0-16.0],[2.0-14.0],[2.0-13.0],bbaaaa,Group 66
蕭曉玲_zh.wikipedia.org_all-access_spider,[0.0-16.0],[1.0-15.0],[2.0-20.0],[0.0-25.0],[1.0-31.0],[1.0-53.0],[0.0-16.0],[1.0-36.0],[2.0-45.0],[1.0-56.0],[0.0-37.0],[2.0-22.0],[3.0-27.0],[5.0-23.0],[1.0-41.0],[0.0-25.0],[1.0-23.0],[1.0-22.0],[0.0-14.0],[0.0-18.0],[1.0-35.0],[2.0-15.0],[4.0-17.0],[2.0-9.0],[3.0-10.0],[1.0-15.0],[0.0-14.0],[1.0-12.0],[6.0-21.0],[0.0-9.0],[0.0-8.0],[1.0-6.0],[2.0-8.0],[1.0-11.0],[0.0-9.0],[1.0-6.0],[1.0-10.0],[0.0-11.0],[0.0-14.0],[1.0-12.0],[0.0-8.0],[2.0-13.0],[0.0-12.0],[0.0-15.0],[1.0-12.0],[0.0-8.0],[0.0-16.0],[1.0-10.0],[1.0-12.0],[1.0-8.0],[0.0-9.0],[3.0-8.0],[1.0-12.0],[0.0-19.0],[0.0-23.0],[1.0-7.0],[0.0-10.0],[0.0-8.0],[3.0-13.0],[1.0-8.0],[1.0-23.0],[1.0-10.0],[0.0-9.0],[1.0-10.0],[2.0-15.0],[1.0-13.0],[2.0-15.0],[0.0-10.0],[2.0-12.0],[0.0-12.0],[1.0-10.0],[0.0-7.0],[0.0-9.0],[0.0-15.0],[0.0-10.0],[1.0-9.0],[1.0-25.0],[1.0-12.0],[2.0-14.0],[3.0-10.0],[1.0-11.0],[1.0-12.0],[4.0-15.0],[4.0-12.0],[2.0-25.0],[2.0-11.0],[3.0-14.0],[0.0-15.0],[2.0-12.0],[0.0-12.0],[2.0-19.0],[0.0-11.0],[0.0-7.0],[3.0-12.0],[0.0-14.0],[0.0-22.0],[1.0-16.0],[2.0-14.0],[2.0-13.0],bbaaaa,Group 66
吳岱融_zh.wikipedia.org_all-access_spider,[0.0-16.0],[1.0-15.0],[2.0-20.0],[0.0-25.0],[1.0-31.0],[1.0-53.0],[0.0-16.0],[1.0-36.0],[2.0-45.0],[1.0-56.0],[0.0-37.0],[2.0-22.0],[3.0-27.0],[5.0-23.0],[1.0-41.0],[0.0-25.0],[1.0-23.0],[1.0-22.0],[0.0-14.0],[0.0-18.0],[1.0-35.0],[2.0-15.0],[4.0-17.0],[2.0-9.0],[3.0-10.0],[1.0-15.0],[0.0-14.0],[1.0-12.0],[6.0-21.0],[0.0-9.0],[0.0-8.0],[1.0-6.0],[2.0-8.0],[1.0-11.0],[0.0-9.0],[1.0-6.0],[1.0-10.0],[0.0-11.0],[0.0-14.0],[1.0-12.0],[0.0-8.0],[2.0-13.0],[0.0-12.0],[0.0-15.0],[1.0-12.0],[0.0-8.0],[0.0-16.0],[1.0-10.0],[1.0-12.0],[1.0-8.0],[0.0-9.0],[3.0-8.0],[1.0-12.0],[0.0-19.0],[0.0-23.0],[1.0-7.0],[0.0-10.0],[0.0-8.0],[3.0-13.0],[1.0-8.0],[1.0-23.0],[1.0-10.0],[0.0-9.0],[1.0-10.0],[2.0-15.0],[1.0-13.0],[2.0-15.0],[0.0-10.0],[2.0-12.0],[0.0-12.0],[1.0-10.0],[0.0-7.0],[0.0-9.0],[0.0-15.0],[0.0-10.0],[1.0-9.0],[1.0-25.0],[1.0-12.0],[2.0-14.0],[3.0-10.0],[1.0-11.0],[1.0-12.0],[4.0-15.0],[4.0-12.0],[2.0-25.0],[2.0-11.0],[3.0-14.0],[0.0-15.0],[2.0-12.0],[0.0-12.0],[2.0-19.0],[0.0-11.0],[0.0-7.0],[3.0-12.0],[0.0-14.0],[0.0-22.0],[1.0-16.0],[2.0-14.0],[2.0-13.0],bbaaaa,Group 66
大当家_zh.wikipedia.org_all-access_spider,[0.0-16.0],[1.0-15.0],[2.0-20.0],[0.0-25.0],[1.0-31.0],[1.0-53.0],[0.0-16.0],[1.0-36.0],[2.0-45.0],[1.0-56.0],[0.0-37.0],[2.0-22.0],[3.0-27.0],[5.0-23.0],[1.0-41.0],[0.0-25.0],[1.0-23.0],[1.0-22.0],[0.0-14.0],[0.0-18.0],[1.0-35.0],[2.0-15.0],[4.0-17.0],[2.0-9.0],[3.0-10.0],[1.0-15.0],[0.0-14.0],[1.0-12.0],[6.0-21.0],[0.0-9.0],[0.0-8.0],[1.0-6.0],[2.0-8.0],[1.0-11.0],[0.0-9.0],[1.0-6.0],[1.0-10.0],[0.0-11.0],[0.0-14.0],[1.0-12.0],[0.0-8.0],[2.0-13.0],[0.0-12.0],[0.0-15.0],[1.0-12.0],[0.0-8.0],[0.0-16.0],[1.0-10.0],[1.0-12.0],[1.0-8.0],[0.0-9.0],[3.0-8.0],[1.0-12.0],[0.0-19.0],[0.0-23.0],[1.0-7.0],[0.0-10.0],[0.0-8.0],[3.0-13.0],[1.0-8.0],[1.0-23.0],[1.0-10.0],[0.0-9.0],[1.0-10.0],[2.0-15.0],[1.0-13.0],[2.0-15.0],[0.0-10.0],[2.0-12.0],[0.0-12.0],[1.0-10.0],[0.0-7.0],[0.0-9.0],[0.0-15.0],[0.0-10.0],[1.0-9.0],[1.0-25.0],[1.0-12.0],[2.0-14.0],[3.0-10.0],[1.0-11.0],[1.0-12.0],[4.0-15.0],[4.0-12.0],[2.0-25.0],[2.0-11.0],[3.0-14.0],[0.0-15.0],[2.0-12.0],[0.0-12.0],[2.0-19.0],[0.0-11.0],[0.0-7.0],[3.0-12.0],[0.0-14.0],[0.0-22.0],[1.0-16.0],[2.0-14.0],[2.0-13.0],bbaaaa,Group 66
周浩鼎_zh.wikipedia.org_all-access_spider,[0.0-16.0],[1.0-15.0],[2.0-20.0],[0.0-25.0],[1.0-31.0],[1.0-53.0],[0.0-16.0],[1.0-36.0],[2.0-45.0],[1.0-56.0],[0.0-37.0],[2.0-22.0],[3.0-27.0],[5.0-23.0],[1.0-41.0],[0.0-25.0],[1.0-23.0],[1.0-22.0],[0.0-14.0],[0.0-18.0],[1.0-35.0],[2.0-15.0],[4.0-17.0],[2.0-9.0],[3.0-10.0],[1.0-15.0],[0.0-14.0],[1.0-12.0],[6.0-21.0],[0.0-9.0],[0.0-8.0],[1.0-6.0],[2.0-8.0],[1.0-11.0],[0.0-9.0],[1.0-6.0],[1.0-10.0],[0.0-11.0],[0.0-14.0],[1.0-12.0],[0.0-8.0],[2.0-13.0],[0.0-12.0],[0.0-15.0],[1.0-12.0],[0.0-8.0],[0.0-16.0],[1.0-10.0],[1.0-12.0],[1.0-8.0],[0.0-9.0],[3.0-8.0],[1.0-12.0],[0.0-19.0],[0.0-23.0],[1.0-7.0],[0.0-10.0],[0.0-8.0],[3.0-13.0],[1.0-8.0],[1.0-23.0],[1.0-10.0],[0.0-9.0],[1.0-10.0],[2.0-15.0],[1.0-13.0],[2.0-15.0],[0.0-10.0],[2.0-12.0],[0.0-12.0],[1.0-10.0],[0.0-7.0],[0.0-9.0],[0.0-15.0],[0.0-10.0],[1.0-9.0],[1.0-25.0],[1.0-12.0],[2.0-14.0],[3.0-10.0],[1.0-11.0],[1.0-12.0],[4.0-15.0],[4.0-12.0],[2.0-25.0],[2.0-11.0],[3.0-14.0],[0.0-15.0],[2.0-12.0],[0.0-12.0],[2.0-19.0],[0.0-11.0],[0.0-7.0],[3.0-12.0],[0.0-14.0],[0.0-22.0],[1.0-16.0],[2.0-14.0],[2.0-13.0],bbaaaa,Group 66
人中之龍_(遊戲)_zh.wikipedia.org_all-access_spider,[0.0-16.0],[1.0-15.0],[2.0-20.0],[0.0-25.0],[1.0-31.0],[1.0-53.0],[0.0-16.0],[1.0-36.0],[2.0-45.0],[1.0-56.0],[0.0-37.0],[2.0-22.0],[3.0-27.0],[5.0-23.0],[1.0-41.0],[0.0-25.0],[1.0-23.0],[1.0-22.0],[0.0-14.0],[0.0-18.0],[1.0-35.0],[2.0-15.0],[4.0-17.0],[2.0-9.0],[3.0-10.0],[1.0-15.0],[0.0-14.0],[1.0-12.0],[6.0-21.0],[0.0-9.0],[0.0-8.0],[1.0-6.0],[2.0-8.0],[1.0-11.0],[0.0-9.0],[1.0-6.0],[1.0-10.0],[0.0-11.0],[0.0-14.0],[1.0-12.0],[0.0-8.0],[2.0-13.0],[0.0-12.0],[0.0-15.0],[1.0-12.0],[0.0-8.0],[0.0-16.0],[1.0-10.0],[1.0-12.0],[1.0-8.0],[0.0-9.0],[3.0-8.0],[1.0-12.0],[0.0-19.0],[0.0-23.0],[1.0-7.0],[0.0-10.0],[0.0-8.0],[3.0-13.0],[1.0-8.0],[1.0-23.0],[1.0-10.0],[0.0-9.0],[1.0-10.0],[2.0-15.0],[1.0-13.0],[2.0-15.0],[0.0-10.0],[2.0-12.0],[0.0-12.0],[1.0-10.0],[0.0-7.0],[0.0-9.0],[0.0-15.0],[0.0-10.0],[1.0-9.0],[1.0-25.0],[1.0-12.0],[2.0-14.0],[3.0-10.0],[1.0-11.0],[1.0-12.0],[4.0-15.0],[4.0-12.0],[2.0-25.0],[2.0-11.0],[3.0-14.0],[0.0-15.0],[2.0-12.0],[0.0-12.0],[2.0-19.0],[0.0-11.0],[0.0-7.0],[3.0-12.0],[0.0-14.0],[0.0-22.0],[1.0-16.0],[2.0-14.0],[2.0-13.0],bbaaaa,Group 66
