P27,[7-48],[10-36],[8-42],[8-39],[10-44],[4-39],[10-47],[6-45],[6-45],[11-40],[10-47],[7-42],[7-57],[5-47],[9-38],[5-45],[9-52],[4-38],[6-51],[5-40],[7-49],[6-41],[8-47],[7-34],[7-30],[8-30],[6-32],[3-42],[7-28],[6-33],[7-30],[7-30],[8-36],[6-31],[5-38],[3-38],[5-46],[8-36],[9-37],[14-31],[5-41],[6-47],[3-40],[7-33],[7-32],[3-36],[8-36],[7-29],[3-44],aaaaa,Group 2
P146,[7-48],[10-36],[8-42],[8-39],[10-44],[4-39],[10-47],[6-45],[6-45],[11-40],[10-47],[7-42],[7-57],[5-47],[9-38],[5-45],[9-52],[4-38],[6-51],[5-40],[7-49],[6-41],[8-47],[7-34],[7-30],[8-30],[6-32],[3-42],[7-28],[6-33],[7-30],[7-30],[8-36],[6-31],[5-38],[3-38],[5-46],[8-36],[9-37],[14-31],[5-41],[6-47],[3-40],[7-33],[7-32],[3-36],[8-36],[7-29],[3-44],aaaaa,Group 2
P191,[7-48],[10-36],[8-42],[8-39],[10-44],[4-39],[10-47],[6-45],[6-45],[11-40],[10-47],[7-42],[7-57],[5-47],[9-38],[5-45],[9-52],[4-38],[6-51],[5-40],[7-49],[6-41],[8-47],[7-34],[7-30],[8-30],[6-32],[3-42],[7-28],[6-33],[7-30],[7-30],[8-36],[6-31],[5-38],[3-38],[5-46],[8-36],[9-37],[14-31],[5-41],[6-47],[3-40],[7-33],[7-32],[3-36],[8-36],[7-29],[3-44],aaaaa,Group 2
P152,[7-48],[10-36],[8-42],[8-39],[10-44],[4-39],[10-47],[6-45],[6-45],[11-40],[10-47],[7-42],[7-57],[5-47],[9-38],[5-45],[9-52],[4-38],[6-51],[5-40],[7-49],[6-41],[8-47],[7-34],[7-30],[8-30],[6-32],[3-42],[7-28],[6-33],[7-30],[7-30],[8-36],[6-31],[5-38],[3-38],[5-46],[8-36],[9-37],[14-31],[5-41],[6-47],[3-40],[7-33],[7-32],[3-36],[8-36],[7-29],[3-44],aaaaa,Group 2
P92,[26-54],[29-41],[38-56],[27-45],[24-51],[23-46],[31-38],[26-47],[34-41],[34-43],[28-43],[26-38],[26-54],[32-54],[32-47],[27-59],[33-48],[30-42],[32-54],[20-40],[28-53],[32-58],[28-46],[24-43],[28-43],[18-32],[21-29],[24-35],[16-32],[33-40],[23-38],[22-40],[28-40],[21-33],[29-39],[33-39],[25-49],[22-39],[19-38],[19-37],[28-35],[21-43],[28-42],[21-31],[18-42],[21-40],[29-41],[25-38],[30-37],aaaaa,Group 3
P190,[26-54],[29-41],[38-56],[27-45],[24-51],[23-46],[31-38],[26-47],[34-41],[34-43],[28-43],[26-38],[26-54],[32-54],[32-47],[27-59],[33-48],[30-42],[32-54],[20-40],[28-53],[32-58],[28-46],[24-43],[28-43],[18-32],[21-29],[24-35],[16-32],[33-40],[23-38],[22-40],[28-40],[21-33],[29-39],[33-39],[25-49],[22-39],[19-38],[19-37],[28-35],[21-43],[28-42],[21-31],[18-42],[21-40],[29-41],[25-38],[30-37],aaaaa,Group 3
P45,[26-54],[29-41],[38-56],[27-45],[24-51],[23-46],[31-38],[26-47],[34-41],[34-43],[28-43],[26-38],[26-54],[32-54],[32-47],[27-59],[33-48],[30-42],[32-54],[20-40],[28-53],[32-58],[28-46],[24-43],[28-43],[18-32],[21-29],[24-35],[16-32],[33-40],[23-38],[22-40],[28-40],[21-33],[29-39],[33-39],[25-49],[22-39],[19-38],[19-37],[28-35],[21-43],[28-42],[21-31],[18-42],[21-40],[29-41],[25-38],[30-37],aaaaa,Group 3
P60,[26-54],[29-41],[38-56],[27-45],[24-51],[23-46],[31-38],[26-47],[34-41],[34-43],[28-43],[26-38],[26-54],[32-54],[32-47],[27-59],[33-48],[30-42],[32-54],[20-40],[28-53],[32-58],[28-46],[24-43],[28-43],[18-32],[21-29],[24-35],[16-32],[33-40],[23-38],[22-40],[28-40],[21-33],[29-39],[33-39],[25-49],[22-39],[19-38],[19-37],[28-35],[21-43],[28-42],[21-31],[18-42],[21-40],[29-41],[25-38],[30-37],aaaaa,Group 3
P58,[26-54],[29-41],[38-56],[27-45],[24-51],[23-46],[31-38],[26-47],[34-41],[34-43],[28-43],[26-38],[26-54],[32-54],[32-47],[27-59],[33-48],[30-42],[32-54],[20-40],[28-53],[32-58],[28-46],[24-43],[28-43],[18-32],[21-29],[24-35],[16-32],[33-40],[23-38],[22-40],[28-40],[21-33],[29-39],[33-39],[25-49],[22-39],[19-38],[19-37],[28-35],[21-43],[28-42],[21-31],[18-42],[21-40],[29-41],[25-38],[30-37],aaaaa,Group 3
P189,[0-32],[0-40],[0-48],[1-30],[0-39],[0-51],[0-40],[0-53],[0-43],[0-37],[0-38],[0-38],[0-41],[0-36],[0-39],[0-46],[0-37],[0-49],[0-44],[0-35],[0-48],[1-38],[0-51],[0-42],[0-30],[1-26],[0-26],[0-34],[1-38],[0-37],[0-41],[0-34],[0-36],[0-37],[0-38],[0-32],[0-48],[0-32],[0-25],[0-32],[0-26],[1-28],[0-31],[0-36],[0-42],[0-45],[2-32],[0-44],[0-39],aaaaa,Group 4
P660,[0-32],[0-40],[0-48],[1-30],[0-39],[0-51],[0-40],[0-53],[0-43],[0-37],[0-38],[0-38],[0-41],[0-36],[0-39],[0-46],[0-37],[0-49],[0-44],[0-35],[0-48],[1-38],[0-51],[0-42],[0-30],[1-26],[0-26],[0-34],[1-38],[0-37],[0-41],[0-34],[0-36],[0-37],[0-38],[0-32],[0-48],[0-32],[0-25],[0-32],[0-26],[1-28],[0-31],[0-36],[0-42],[0-45],[2-32],[0-44],[0-39],aaaaa,Group 4
P285,[0-32],[0-40],[0-48],[1-30],[0-39],[0-51],[0-40],[0-53],[0-43],[0-37],[0-38],[0-38],[0-41],[0-36],[0-39],[0-46],[0-37],[0-49],[0-44],[0-35],[0-48],[1-38],[0-51],[0-42],[0-30],[1-26],[0-26],[0-34],[1-38],[0-37],[0-41],[0-34],[0-36],[0-37],[0-38],[0-32],[0-48],[0-32],[0-25],[0-32],[0-26],[1-28],[0-31],[0-36],[0-42],[0-45],[2-32],[0-44],[0-39],aaaaa,Group 4
P175,[0-32],[0-40],[0-48],[1-30],[0-39],[0-51],[0-40],[0-53],[0-43],[0-37],[0-38],[0-38],[0-41],[0-36],[0-39],[0-46],[0-37],[0-49],[0-44],[0-35],[0-48],[1-38],[0-51],[0-42],[0-30],[1-26],[0-26],[0-34],[1-38],[0-37],[0-41],[0-34],[0-36],[0-37],[0-38],[0-32],[0-48],[0-32],[0-25],[0-32],[0-26],[1-28],[0-31],[0-36],[0-42],[0-45],[2-32],[0-44],[0-39],aaaaa,Group 4
P604,[0-38],[0-32],[0-36],[0-37],[0-42],[0-33],[0-56],[0-37],[0-39],[0-31],[0-43],[0-45],[0-39],[0-55],[0-43],[0-45],[0-47],[0-41],[0-43],[0-29],[0-50],[0-43],[0-48],[0-39],[0-39],[0-27],[0-31],[0-35],[0-28],[0-32],[0-24],[0-44],[0-30],[0-23],[0-33],[0-32],[0-38],[0-38],[0-43],[0-34],[0-40],[0-28],[0-38],[0-30],[0-36],[0-37],[0-34],[0-39],[0-44],aaaaa,Group 5
P649,[0-38],[0-32],[0-36],[0-37],[0-42],[0-33],[0-56],[0-37],[0-39],[0-31],[0-43],[0-45],[0-39],[0-55],[0-43],[0-45],[0-47],[0-41],[0-43],[0-29],[0-50],[0-43],[0-48],[0-39],[0-39],[0-27],[0-31],[0-35],[0-28],[0-32],[0-24],[0-44],[0-30],[0-23],[0-33],[0-32],[0-38],[0-38],[0-43],[0-34],[0-40],[0-28],[0-38],[0-30],[0-36],[0-37],[0-34],[0-39],[0-44],aaaaa,Group 5
P654,[0-38],[0-32],[0-36],[0-37],[0-42],[0-33],[0-56],[0-37],[0-39],[0-31],[0-43],[0-45],[0-39],[0-55],[0-43],[0-45],[0-47],[0-41],[0-43],[0-29],[0-50],[0-43],[0-48],[0-39],[0-39],[0-27],[0-31],[0-35],[0-28],[0-32],[0-24],[0-44],[0-30],[0-23],[0-33],[0-32],[0-38],[0-38],[0-43],[0-34],[0-40],[0-28],[0-38],[0-30],[0-36],[0-37],[0-34],[0-39],[0-44],aaaaa,Group 5
P135,[0-38],[0-32],[0-36],[0-37],[0-42],[0-33],[0-56],[0-37],[0-39],[0-31],[0-43],[0-45],[0-39],[0-55],[0-43],[0-45],[0-47],[0-41],[0-43],[0-29],[0-50],[0-43],[0-48],[0-39],[0-39],[0-27],[0-31],[0-35],[0-28],[0-32],[0-24],[0-44],[0-30],[0-23],[0-33],[0-32],[0-38],[0-38],[0-43],[0-34],[0-40],[0-28],[0-38],[0-30],[0-36],[0-37],[0-34],[0-39],[0-44],aaaaa,Group 5
P118,[0-38],[0-32],[0-36],[0-37],[0-42],[0-33],[0-56],[0-37],[0-39],[0-31],[0-43],[0-45],[0-39],[0-55],[0-43],[0-45],[0-47],[0-41],[0-43],[0-29],[0-50],[0-43],[0-48],[0-39],[0-39],[0-27],[0-31],[0-35],[0-28],[0-32],[0-24],[0-44],[0-30],[0-23],[0-33],[0-32],[0-38],[0-38],[0-43],[0-34],[0-40],[0-28],[0-38],[0-30],[0-36],[0-37],[0-34],[0-39],[0-44],aaaaa,Group 5
P3,[3-22],[5-23],[3-25],[8-21],[8-25],[1-17],[1-10],[5-23],[2-24],[3-21],[2-18],[4-24],[3-16],[6-18],[3-25],[3-23],[3-27],[0-22],[1-20],[2-21],[3-15],[3-19],[2-21],[3-20],[5-25],[4-17],[1-15],[3-10],[1-15],[1-17],[1-11],[2-12],[1-17],[1-24],[1-16],[3-20],[3-13],[1-18],[0-12],[2-10],[3-15],[4-17],[6-14],[2-14],[1-17],[5-16],[2-18],[2-17],[3-18],aaaaa,Group 6
P513,[3-22],[5-23],[3-25],[8-21],[8-25],[1-17],[1-10],[5-23],[2-24],[3-21],[2-18],[4-24],[3-16],[6-18],[3-25],[3-23],[3-27],[0-22],[1-20],[2-21],[3-15],[3-19],[2-21],[3-20],[5-25],[4-17],[1-15],[3-10],[1-15],[1-17],[1-11],[2-12],[1-17],[1-24],[1-16],[3-20],[3-13],[1-18],[0-12],[2-10],[3-15],[4-17],[6-14],[2-14],[1-17],[5-16],[2-18],[2-17],[3-18],aaaaa,Group 6
P295,[3-22],[5-23],[3-25],[8-21],[8-25],[1-17],[1-10],[5-23],[2-24],[3-21],[2-18],[4-24],[3-16],[6-18],[3-25],[3-23],[3-27],[0-22],[1-20],[2-21],[3-15],[3-19],[2-21],[3-20],[5-25],[4-17],[1-15],[3-10],[1-15],[1-17],[1-11],[2-12],[1-17],[1-24],[1-16],[3-20],[3-13],[1-18],[0-12],[2-10],[3-15],[4-17],[6-14],[2-14],[1-17],[5-16],[2-18],[2-17],[3-18],aaaaa,Group 6
P318,[3-22],[5-23],[3-25],[8-21],[8-25],[1-17],[1-10],[5-23],[2-24],[3-21],[2-18],[4-24],[3-16],[6-18],[3-25],[3-23],[3-27],[0-22],[1-20],[2-21],[3-15],[3-19],[2-21],[3-20],[5-25],[4-17],[1-15],[3-10],[1-15],[1-17],[1-11],[2-12],[1-17],[1-24],[1-16],[3-20],[3-13],[1-18],[0-12],[2-10],[3-15],[4-17],[6-14],[2-14],[1-17],[5-16],[2-18],[2-17],[3-18],aaaaa,Group 6
P634,[3-22],[5-23],[3-25],[8-21],[8-25],[1-17],[1-10],[5-23],[2-24],[3-21],[2-18],[4-24],[3-16],[6-18],[3-25],[3-23],[3-27],[0-22],[1-20],[2-21],[3-15],[3-19],[2-21],[3-20],[5-25],[4-17],[1-15],[3-10],[1-15],[1-17],[1-11],[2-12],[1-17],[1-24],[1-16],[3-20],[3-13],[1-18],[0-12],[2-10],[3-15],[4-17],[6-14],[2-14],[1-17],[5-16],[2-18],[2-17],[3-18],aaaaa,Group 6
P14,[3-22],[5-23],[3-25],[8-21],[8-25],[1-17],[1-10],[5-23],[2-24],[3-21],[2-18],[4-24],[3-16],[6-18],[3-25],[3-23],[3-27],[0-22],[1-20],[2-21],[3-15],[3-19],[2-21],[3-20],[5-25],[4-17],[1-15],[3-10],[1-15],[1-17],[1-11],[2-12],[1-17],[1-24],[1-16],[3-20],[3-13],[1-18],[0-12],[2-10],[3-15],[4-17],[6-14],[2-14],[1-17],[5-16],[2-18],[2-17],[3-18],aaaaa,Group 6
P56,[31-38],[28-44],[33-41],[26-46],[28-45],[25-36],[29-45],[37-47],[36-56],[32-42],[36-45],[36-53],[32-45],[31-46],[29-40],[31-39],[22-35],[28-49],[27-43],[30-40],[33-47],[32-42],[27-49],[30-48],[32-46],[13-28],[19-29],[23-30],[23-28],[20-30],[25-39],[23-36],[29-34],[27-37],[26-37],[20-29],[22-41],[21-35],[28-38],[26-34],[23-41],[25-35],[21-31],[28-36],[23-37],[26-35],[24-36],[26-33],[29-43],aaaaa,Group 7
P73,[31-38],[28-44],[33-41],[26-46],[28-45],[25-36],[29-45],[37-47],[36-56],[32-42],[36-45],[36-53],[32-45],[31-46],[29-40],[31-39],[22-35],[28-49],[27-43],[30-40],[33-47],[32-42],[27-49],[30-48],[32-46],[13-28],[19-29],[23-30],[23-28],[20-30],[25-39],[23-36],[29-34],[27-37],[26-37],[20-29],[22-41],[21-35],[28-38],[26-34],[23-41],[25-35],[21-31],[28-36],[23-37],[26-35],[24-36],[26-33],[29-43],aaaaa,Group 7
P176,[31-38],[28-44],[33-41],[26-46],[28-45],[25-36],[29-45],[37-47],[36-56],[32-42],[36-45],[36-53],[32-45],[31-46],[29-40],[31-39],[22-35],[28-49],[27-43],[30-40],[33-47],[32-42],[27-49],[30-48],[32-46],[13-28],[19-29],[23-30],[23-28],[20-30],[25-39],[23-36],[29-34],[27-37],[26-37],[20-29],[22-41],[21-35],[28-38],[26-34],[23-41],[25-35],[21-31],[28-36],[23-37],[26-35],[24-36],[26-33],[29-43],aaaaa,Group 7
P86,[31-38],[28-44],[33-41],[26-46],[28-45],[25-36],[29-45],[37-47],[36-56],[32-42],[36-45],[36-53],[32-45],[31-46],[29-40],[31-39],[22-35],[28-49],[27-43],[30-40],[33-47],[32-42],[27-49],[30-48],[32-46],[13-28],[19-29],[23-30],[23-28],[20-30],[25-39],[23-36],[29-34],[27-37],[26-37],[20-29],[22-41],[21-35],[28-38],[26-34],[23-41],[25-35],[21-31],[28-36],[23-37],[26-35],[24-36],[26-33],[29-43],aaaaa,Group 7
P265,[0-8],[0-6],[0-4],[0-9],[1-5],[0-7],[1-7],[0-7],[0-12],[0-6],[0-7],[1-10],[1-4],[1-6],[1-3],[0-4],[2-5],[0-9],[0-8],[0-8],[0-7],[0-3],[2-4],[1-4],[1-7],[2-6],[0-5],[0-6],[2-8],[1-2],[0-4],[0-4],[2-8],[0-4],[0-6],[0-7],[0-8],[0-4],[1-6],[2-8],[1-4],[0-7],[0-6],[1-6],[0-2],[1-4],[2-5],[2-5],[4-6],aaaaa,Group 8
P311,[0-8],[0-6],[0-4],[0-9],[1-5],[0-7],[1-7],[0-7],[0-12],[0-6],[0-7],[1-10],[1-4],[1-6],[1-3],[0-4],[2-5],[0-9],[0-8],[0-8],[0-7],[0-3],[2-4],[1-4],[1-7],[2-6],[0-5],[0-6],[2-8],[1-2],[0-4],[0-4],[2-8],[0-4],[0-6],[0-7],[0-8],[0-4],[1-6],[2-8],[1-4],[0-7],[0-6],[1-6],[0-2],[1-4],[2-5],[2-5],[4-6],aaaaa,Group 8
P329,[0-8],[0-6],[0-4],[0-9],[1-5],[0-7],[1-7],[0-7],[0-12],[0-6],[0-7],[1-10],[1-4],[1-6],[1-3],[0-4],[2-5],[0-9],[0-8],[0-8],[0-7],[0-3],[2-4],[1-4],[1-7],[2-6],[0-5],[0-6],[2-8],[1-2],[0-4],[0-4],[2-8],[0-4],[0-6],[0-7],[0-8],[0-4],[1-6],[2-8],[1-4],[0-7],[0-6],[1-6],[0-2],[1-4],[2-5],[2-5],[4-6],aaaaa,Group 8
P287,[0-8],[0-6],[0-4],[0-9],[1-5],[0-7],[1-7],[0-7],[0-12],[0-6],[0-7],[1-10],[1-4],[1-6],[1-3],[0-4],[2-5],[0-9],[0-8],[0-8],[0-7],[0-3],[2-4],[1-4],[1-7],[2-6],[0-5],[0-6],[2-8],[1-2],[0-4],[0-4],[2-8],[0-4],[0-6],[0-7],[0-8],[0-4],[1-6],[2-8],[1-4],[0-7],[0-6],[1-6],[0-2],[1-4],[2-5],[2-5],[4-6],aaaaa,Group 8
P686,[0-4],[0-4],[0-4],[0-8],[0-5],[0-4],[0-2],[0-2],[0-2],[0-5],[0-2],[0-2],[0-6],[1-4],[0-5],[0-6],[0-4],[0-6],[0-6],[0-2],[0-5],[0-5],[0-6],[0-4],[0-6],[0-5],[0-2],[0-2],[0-3],[0-6],[0-4],[0-5],[0-1],[1-3],[0-2],[0-4],[0-3],[0-3],[0-4],[0-2],[0-1],[0-7],[0-4],[0-3],[0-5],[1-4],[0-5],[2-6],[1-5],aaaaa,Group 9
P281,[0-4],[0-4],[0-4],[0-8],[0-5],[0-4],[0-2],[0-2],[0-2],[0-5],[0-2],[0-2],[0-6],[1-4],[0-5],[0-6],[0-4],[0-6],[0-6],[0-2],[0-5],[0-5],[0-6],[0-4],[0-6],[0-5],[0-2],[0-2],[0-3],[0-6],[0-4],[0-5],[0-1],[1-3],[0-2],[0-4],[0-3],[0-3],[0-4],[0-2],[0-1],[0-7],[0-4],[0-3],[0-5],[1-4],[0-5],[2-6],[1-5],aaaaa,Group 9
P412,[0-4],[0-4],[0-4],[0-8],[0-5],[0-4],[0-2],[0-2],[0-2],[0-5],[0-2],[0-2],[0-6],[1-4],[0-5],[0-6],[0-4],[0-6],[0-6],[0-2],[0-5],[0-5],[0-6],[0-4],[0-6],[0-5],[0-2],[0-2],[0-3],[0-6],[0-4],[0-5],[0-1],[1-3],[0-2],[0-4],[0-3],[0-3],[0-4],[0-2],[0-1],[0-7],[0-4],[0-3],[0-5],[1-4],[0-5],[2-6],[1-5],aaaaa,Group 9
P442,[0-4],[0-4],[0-4],[0-8],[0-5],[0-4],[0-2],[0-2],[0-2],[0-5],[0-2],[0-2],[0-6],[1-4],[0-5],[0-6],[0-4],[0-6],[0-6],[0-2],[0-5],[0-5],[0-6],[0-4],[0-6],[0-5],[0-2],[0-2],[0-3],[0-6],[0-4],[0-5],[0-1],[1-3],[0-2],[0-4],[0-3],[0-3],[0-4],[0-2],[0-1],[0-7],[0-4],[0-3],[0-5],[1-4],[0-5],[2-6],[1-5],aaaaa,Group 9
P479,[0-4],[0-4],[0-4],[0-8],[0-5],[0-4],[0-2],[0-2],[0-2],[0-5],[0-2],[0-2],[0-6],[1-4],[0-5],[0-6],[0-4],[0-6],[0-6],[0-2],[0-5],[0-5],[0-6],[0-4],[0-6],[0-5],[0-2],[0-2],[0-3],[0-6],[0-4],[0-5],[0-1],[1-3],[0-2],[0-4],[0-3],[0-3],[0-4],[0-2],[0-1],[0-7],[0-4],[0-3],[0-5],[1-4],[0-5],[2-6],[1-5],aaaaa,Group 9
P277,[0-15],[0-12],[0-11],[0-17],[0-10],[0-18],[0-15],[0-16],[0-9],[0-7],[0-16],[0-13],[0-18],[0-14],[0-14],[0-13],[0-18],[0-12],[0-14],[0-11],[0-10],[0-11],[0-14],[0-11],[0-11],[0-17],[0-8],[0-13],[0-6],[0-16],[0-13],[0-7],[0-12],[0-11],[0-19],[0-10],[0-8],[0-9],[0-11],[0-10],[0-11],[0-13],[0-11],[0-21],[0-11],[0-11],[0-11],[0-14],[0-15],aaaaa,Group 10
P428,[0-15],[0-12],[0-11],[0-17],[0-10],[0-18],[0-15],[0-16],[0-9],[0-7],[0-16],[0-13],[0-18],[0-14],[0-14],[0-13],[0-18],[0-12],[0-14],[0-11],[0-10],[0-11],[0-14],[0-11],[0-11],[0-17],[0-8],[0-13],[0-6],[0-16],[0-13],[0-7],[0-12],[0-11],[0-19],[0-10],[0-8],[0-9],[0-11],[0-10],[0-11],[0-13],[0-11],[0-21],[0-11],[0-11],[0-11],[0-14],[0-15],aaaaa,Group 10
P33,[0-15],[0-12],[0-11],[0-17],[0-10],[0-18],[0-15],[0-16],[0-9],[0-7],[0-16],[0-13],[0-18],[0-14],[0-14],[0-13],[0-18],[0-12],[0-14],[0-11],[0-10],[0-11],[0-14],[0-11],[0-11],[0-17],[0-8],[0-13],[0-6],[0-16],[0-13],[0-7],[0-12],[0-11],[0-19],[0-10],[0-8],[0-9],[0-11],[0-10],[0-11],[0-13],[0-11],[0-21],[0-11],[0-11],[0-11],[0-14],[0-15],aaaaa,Group 10
P166,[0-15],[0-12],[0-11],[0-17],[0-10],[0-18],[0-15],[0-16],[0-9],[0-7],[0-16],[0-13],[0-18],[0-14],[0-14],[0-13],[0-18],[0-12],[0-14],[0-11],[0-10],[0-11],[0-14],[0-11],[0-11],[0-17],[0-8],[0-13],[0-6],[0-16],[0-13],[0-7],[0-12],[0-11],[0-19],[0-10],[0-8],[0-9],[0-11],[0-10],[0-11],[0-13],[0-11],[0-21],[0-11],[0-11],[0-11],[0-14],[0-15],aaaaa,Group 10
P199,[0-15],[0-12],[0-11],[0-17],[0-10],[0-18],[0-15],[0-16],[0-9],[0-7],[0-16],[0-13],[0-18],[0-14],[0-14],[0-13],[0-18],[0-12],[0-14],[0-11],[0-10],[0-11],[0-14],[0-11],[0-11],[0-17],[0-8],[0-13],[0-6],[0-16],[0-13],[0-7],[0-12],[0-11],[0-19],[0-10],[0-8],[0-9],[0-11],[0-10],[0-11],[0-13],[0-11],[0-21],[0-11],[0-11],[0-11],[0-14],[0-15],aaaaa,Group 10
P518,[1-36],[5-42],[4-33],[7-35],[2-49],[5-48],[1-42],[6-43],[0-41],[1-39],[4-45],[3-41],[2-53],[3-52],[5-43],[7-45],[3-41],[3-42],[3-48],[5-43],[5-41],[1-32],[6-48],[2-35],[4-36],[5-34],[0-32],[2-27],[0-30],[4-32],[2-35],[1-34],[3-38],[1-40],[3-40],[2-33],[3-50],[3-36],[4-43],[2-42],[5-39],[4-32],[5-38],[5-36],[3-40],[1-38],[0-31],[4-39],[5-37],aaaaa,Group 11
P131,[1-36],[5-42],[4-33],[7-35],[2-49],[5-48],[1-42],[6-43],[0-41],[1-39],[4-45],[3-41],[2-53],[3-52],[5-43],[7-45],[3-41],[3-42],[3-48],[5-43],[5-41],[1-32],[6-48],[2-35],[4-36],[5-34],[0-32],[2-27],[0-30],[4-32],[2-35],[1-34],[3-38],[1-40],[3-40],[2-33],[3-50],[3-36],[4-43],[2-42],[5-39],[4-32],[5-38],[5-36],[3-40],[1-38],[0-31],[4-39],[5-37],aaaaa,Group 11
